chroma_stft_mean,chroma_stft_var,melspectrogram_mean,melspectrogram_std,mfcc_mean,mfcc_std,mfcc_var,mfcc_delta_var,rmse_mean,cent_mean,cent_std,cent_var,spec_bw_mean,contrast_mean,rolloff_mean,poly_mean,poly_std,tonnetz_std,zcr_std,harm_std,perc_std,frame_mean
0.173637785,0.808859584,0.070026322,0.083779465,0.59186042,0.442001526,0.249312492,0.256308392,0.230986616,0.16181035,0.248276732,0.079767926,0.223333235,0.553028833,0.187440005,0.184485991,0.242476578,0.279196728,0.219664253,0.259750839,0.229882619,0.0470454
0.21645189,0.793933742,0.07287023,0.262869359,0.599403258,0.503361717,0.308053464,0.3375129,0.18017821,0.162583584,0.189512027,0.050832632,0.258630404,0.586876494,0.217964095,0.124583592,0.193197404,0.299486872,0.196039344,0.296497437,0.197707655,0.103643166
0.387781792,0.698395796,0.103896257,0.088202502,0.768052648,0.243728611,0.099721346,0.298179748,0.304379472,0.48904015,0.53560964,0.311035282,0.683414624,0.396959497,0.572215349,0.250289496,0.287792677,0.382352601,0.304253872,0.361095646,0.203821523,0.052617613
0.195836006,0.613760357,0.00610249,0.014182823,0.259986122,0.641740454,0.46211933,0.036221284,0.040931724,0.196470357,0.146624593,0.033651367,0.198215303,0.699512458,0.216076819,0.032653704,0.060669239,0.278336568,0.167262311,0.084665183,0.010192809,0.260142755
0.299392097,0.718829173,0.013911811,0.017372971,0.393775825,0.593394232,0.40489175,0.101619242,0.088460841,0.115425592,0.257153079,0.084680664,0.097235531,0.499918007,0.135551994,0.077083072,0.102816785,0.291416699,0.236141714,0.099428185,0.083105156,0.126409637
0.65704306,0.510526988,0.222900932,0.158515536,0.902732163,0.081839653,0.023133647,0.245524991,0.484739963,0.640517078,0.481856116,0.256434095,0.697771834,0.263173448,0.688296678,0.501171264,0.547827804,0.210972654,0.381331106,0.478815969,0.417254843,0.064876483
0.170336645,0.724554482,0.145821924,0.110616706,0.711238511,0.186708688,0.068074222,0.125481032,0.383904332,0.498209881,0.26241243,0.08765865,0.517622411,0.611913527,0.563038378,0.394282041,0.42436885,0.310148861,0.217702051,0.438757101,0.24994655,0.071005917
0.438258244,0.529575606,0.102849348,0.075454714,0.768733317,0.05194689,0.013470667,0.1176768,0.320041817,0.782299673,0.382910689,0.1695698,0.870340959,0.29012419,0.86845361,0.348472141,0.384259155,0.319937901,0.430989972,0.299370485,0.329961,0.054050468
0.31838511,0.656834447,0.086476361,0.063568545,0.60095315,0.3297047,0.157044782,0.140747706,0.264126059,0.264216988,0.294605596,0.106975893,0.347991242,0.812108467,0.304437462,0.256712139,0.338195594,0.738784098,0.185067884,0.31442272,0.226146406,0.13405153
0.400401203,0.795333149,0.079393174,0.077403233,0.676495739,0.363355551,0.182626081,0.385210794,0.243295372,0.290066077,0.373626115,0.162326136,0.40782459,0.652288193,0.366607293,0.206012162,0.253792424,0.366243893,0.241540348,0.27553608,0.224956152,0.028497891
0.641825326,0.540270375,0.116398619,0.083001696,0.845180174,0.123285135,0.038841036,0.050953705,0.369048395,0.564581915,0.184700543,0.04873968,0.500739157,0.469668802,0.565766894,0.497742499,0.502784532,0.160071175,0.249741121,0.305920349,0.340346922,0.063921246
0.455936723,0.639574403,0.356043505,0.20141601,0.850145119,0.166679027,0.058163099,0.258069572,0.580070371,0.385674321,0.235902185,0.07315649,0.454426868,0.574226633,0.437777656,0.683491919,0.795202988,0.193261313,0.201061937,0.57213261,0.585195772,0.077931382
0.405418402,0.577319341,0.1425677,0.099633374,0.755038386,0.208016296,0.079305841,0.141196723,0.361616112,0.351177845,0.260878064,0.08678469,0.411274076,0.650772104,0.395323925,0.4017164,0.443577461,0.357551596,0.215828374,0.361319469,0.334805854,0.080797092
0.617471429,0.620906456,0.402950962,0.440712972,0.934260713,0.075727407,0.021044275,0.250740413,0.604457689,0.769214777,0.531553717,0.306733406,0.924022071,0.32918359,0.886767643,0.524146802,0.63324117,0.317599475,0.463005944,0.619225486,0.602399743,0.104359593
0.466731525,0.594991917,0.013344344,0.010081164,0.597318012,0.2254699,0.089034493,0.136452484,0.107590491,0.862827432,0.613639311,0.39957972,0.930818085,0.244342589,0.919173758,0.112389791,0.143839316,0.274112205,0.607608608,0.097083332,0.112839223,0.043542866
0.246291664,0.602909412,0.021891488,0.021855012,0.555437402,0.362524237,0.181972802,0.049963807,0.132030743,0.352801367,0.211335606,0.060850508,0.322572852,0.613167046,0.356285564,0.140594272,0.16575061,0.559519672,0.259133644,0.167553648,0.075539603,0.182768594
0.507465182,0.681215761,0.127268252,0.146684572,0.767869171,0.265030848,0.112847982,0.361489213,0.317643149,0.366910294,0.297516716,0.108814955,0.416935745,0.491169145,0.428687855,0.328458472,0.397952798,0.205839237,0.242175367,0.268314059,0.392979054,0.153952291
0.62594583,0.71905952,0.049975186,0.074292521,0.710520161,0.338564041,0.163608037,0.257119505,0.181879812,0.391542558,0.348833798,0.143746391,0.497827657,0.459422672,0.47048939,0.149549587,0.183980123,0.324862429,0.292081031,0.209265482,0.171631805,0.029453127
0.071665209,0.636424452,0.008381159,0.012680554,0.205808056,0.768786714,0.629913376,0.079434533,0.060693494,0.066933255,0.019725094,0.002267051,0.163659058,0.436003362,0.03336498,0.038284078,0.059938332,0.46344609,0.049257319,0.096724966,0.024774374,0.048717064
0.420128583,0.750427216,0.064242074,0.066266606,0.640779079,0.349127689,0.171594191,0.465147277,0.214731082,0.317395381,0.34154998,0.13849873,0.461415555,0.558650696,0.400538351,0.2011264,0.25870844,0.275865305,0.21756636,0.193687986,0.284326596,0.083185183
0.535626239,0.663436209,0.187731907,0.143678519,0.772075652,0.064990298,0.01751531,0.2237492,0.440068364,0.672028511,0.452366252,0.228695608,0.779922452,0.305192241,0.75436426,0.490212129,0.53523523,0.298984776,0.457526493,0.416890354,0.418185796,0.106668082
0.716878887,0.305347441,0.236417146,0.128809629,0.91409376,0.098627295,0.029172578,0.041001076,0.542196241,0.62350397,0.124527648,0.026095535,0.535810671,0.470605728,0.594398456,0.773715997,0.766835435,0.285095796,0.128938633,0.483655653,0.454564357,0.014806167
0.257919648,0.765012415,0.014113278,0.016011832,0.526150792,0.472153286,0.27744203,0.178687518,0.099184198,0.337315421,0.380086827,0.167350199,0.453993442,0.731349017,0.411108987,0.074760109,0.092337919,0.541980721,0.241639805,0.130691646,0.054809239,0.052856423
0.294793878,0.715644905,0.068917037,0.054891054,0.614436902,0.216070996,0.08373639,0.235364778,0.250884135,0.488096575,0.354805171,0.148119958,0.57031093,0.518640972,0.52538738,0.248623536,0.307386225,0.448200053,0.30714424,0.273859392,0.241205228,0.113434341
0.703231987,0.549268566,0.066983629,0.101123832,0.58678166,0.423560867,0.23280869,0.60476817,0.213078851,0.620170431,0.674550785,0.476340372,0.635140321,0.283795533,0.637601042,0.187832949,0.299817104,0.624133825,0.577534854,0.277529637,0.265670811,0.288003821
0.605325009,0.451747715,0.048303349,0.028889071,0.691681655,0.165088611,0.05740299,0.084066851,0.22960355,0.566577352,0.226014644,0.068072543,0.514803608,0.518432512,0.568871394,0.315669045,0.329531483,0.357415481,0.209782506,0.193412608,0.22441329,0.087404145
0.19105184,0.82599698,0.207451606,0.210105103,0.420651503,0.340391591,0.164977198,0.173996485,0.413932971,0.24424593,0.395474118,0.179619396,0.475936376,0.948981514,0.340892239,0.259870147,0.295127249,0.553361209,0.23486905,0.55498556,0.16539621,0.115106005
0.487243722,0.630495967,0.296394381,0.250548789,0.848665683,0.047875299,0.012262546,0.094340684,0.546899039,0.575627268,0.297542045,0.108831023,0.664684838,0.266943765,0.644920634,0.602864529,0.624913823,0.25327138,0.324748247,0.570891858,0.430964139,0.076100512
0.092369145,0.649318014,0.001961111,0.003154414,0.339398288,0.732103547,0.578874997,0.034277173,0.028610794,0.155599023,0.118446596,0.024170889,0.217791547,0.636995258,0.187446307,0.020296375,0.025652185,0.46793294,0.117598778,0.041285004,0.002442728,0.083185183
0,0.598961505,0.0893877,0.090726191,0.551774077,0.484012263,0.288894879,0.104296188,0.264972346,0.121396634,0.1579419,0.03786264,0.200618697,0.873377596,0.137265981,0.150566373,0.17472173,0.604588965,0.099569984,0.376270476,0.076649022,0.059781888
0.483705745,0.721055863,0.074424417,0.070875365,0.711001796,0.199165923,0.074554516,0.177385888,0.267162352,0.529679319,0.301151529,0.111132682,0.48189569,0.570408165,0.534403665,0.315453141,0.365395128,0.361635206,0.313062075,0.237108282,0.309149971,0.027303845
0.239758617,0.603313873,0.066285449,0.045557918,0.652482688,0.200323955,0.075169247,0.178666007,0.247343682,0.5027607,0.199910828,0.055498823,0.55403947,0.612160111,0.567268733,0.272473956,0.303145673,0.191782017,0.198325187,0.245354351,0.233798183,0.030089951
0.422037416,0.73043976,0.327373763,0.243081398,0.844568313,0.080284748,0.022596592,0.209451604,0.550251876,0.629045215,0.485728301,0.260192951,0.794070648,0.303060598,0.718130032,0.557578046,0.656077006,0.4122626,0.423138205,0.548682838,0.590579314,0.067025765
0.510753946,0.642253339,0.126607858,0.086150123,0.722783887,0.155238422,0.05278332,0.243369911,0.343669199,0.586013945,0.346212759,0.141847017,0.702123841,0.231740161,0.655334259,0.407808211,0.456483379,0.283166895,0.262091164,0.336065563,0.3047579,0.289516279
0.055047247,0.590654874,0.001882417,0.003925612,0.209281286,0.894244483,0.820358931,0.062708967,0.018474792,0.1417286,0.132381623,0.028680125,0.400692902,0.430323797,0.141715835,0.009675409,0.02357506,0.497250343,0.035468114,0.036838629,0.012401527,0.490593573
0.268932466,0.848661798,0.052542889,0.06265146,0.617343253,0.419019335,0.228825708,0.244459831,0.191367863,0.228946151,0.182216518,0.047675514,0.355237691,0.523873724,0.285086844,0.1653358,0.233196841,0.240513056,0.190554894,0.210413456,0.222364952,0.120757821
0.359984668,0.687029229,0.052439663,0.055766737,0.552769372,0.343781431,0.167530609,0.230542077,0.192920045,0.276535742,0.333006358,0.132465529,0.420103986,0.6016311,0.356389537,0.175468709,0.216805396,0.603208431,0.18537942,0.215306249,0.207206175,0.178947648
0.343621548,0.793392221,0.072456117,0.063216951,0.693695772,0.389110269,0.203400078,0.359523116,0.2280222,0.248405096,0.316936636,0.121474777,0.436888867,0.496840943,0.353329146,0.200522978,0.26361045,0.253638288,0.192884803,0.225375883,0.250956347,0.160240932
0.467770514,0.763067003,0.078566106,0.090027421,0.672993645,0.32497201,0.153588924,0.440086422,0.236853263,0.372437165,0.370104044,0.159619002,0.476076274,0.613848012,0.448447014,0.21724322,0.286737212,0.241645868,0.261235529,0.240782364,0.290518639,0.079523443
0.459702601,0.565721639,0.111815309,0.067114756,0.761500152,0.213673132,0.08240683,0.083025509,0.328728793,0.440442242,0.218199131,0.064178906,0.558566134,0.540124916,0.549795939,0.343620858,0.362953298,0.173966789,0.187569148,0.290703918,0.298792661,0.034627325
0.392566515,0.686682182,0.056212655,0.04546184,0.671278382,0.179236222,0.06430337,0.164957585,0.220369902,0.616478682,0.540997409,0.316795705,0.818800008,0.380932054,0.73420286,0.210889862,0.239983826,0.385688942,0.460593474,0.209008505,0.230609474,0.113036326
0.214187153,0.889304449,0.226541076,0.267282716,0.164319125,0.238999157,0.096903198,0.260461753,0.425507506,0.53516705,0.560668011,0.338271898,0.710468046,0.531917483,0.614861274,0.333093195,0.431682708,0.697975265,0.555091948,0.512664449,0.40134091,0.042508027
0.482457376,0.840992666,0.246068703,0.594476228,0.521129498,0.159359089,0.054697438,0.527671663,0.376290407,0.83187424,0.742754817,0.57024202,0.741707915,0.277176508,0.797754522,0.330237148,0.467189523,0.156215547,0.703727119,0.210090383,0.833606414,0.239127551
0.131735485,0.800217518,0.127870897,0.111024362,0.602431246,0.345553856,0.168872845,0.137399611,0.34020319,0.202743106,0.214796677,0.062518288,0.255897392,0.428098128,0.262415377,0.267521125,0.275536504,0.365646689,0.111999573,0.404639251,0.188097949,0.049035476
0.351918797,0.622063794,0.162332937,0.10183567,0.685712037,0.22811428,0.090549994,0.117772814,0.384888177,0.295260468,0.193685478,0.052681901,0.373520559,0.612456181,0.354074815,0.415956374,0.448400469,0.408555791,0.109106606,0.427601805,0.291882181,0.05723459
0.60986859,0.789719158,0.360323388,0.57265661,0.694987085,0.267015896,0.114107303,1,0.455268507,0.486136477,0.744064695,0.572127639,0.616463035,0.309186421,0.527326118,0.349571666,0.528552037,0.341241306,0.566910378,0.495580941,0.719586862,0.048955873
0.188431487,0.714734514,0.060778116,0.050949448,0.553067437,0.50697325,0.311694158,0.08464438,0.220331485,0.077976645,0.081797865,0.013985506,0.117464908,0.482073617,0.111349282,0.166290992,0.184992222,0.480501832,0.029587055,0.280187075,0.105551633,0.112001486
0.254846284,0.677329941,0.109918972,0.077306172,0.591661789,0.395949605,0.209090912,0.448150912,0.313265062,0.19432939,0.331465935,0.131391762,0.195761013,0.6944591,0.23207613,0.287522065,0.343191908,0.557112734,0.210327815,0.366563273,0.238223296,0.079045825
0.587273703,0.639068583,0.092530842,0.069774849,0.704654461,0.183713267,0.066552157,0.25594013,0.299436345,0.542765681,0.337416274,0.135563195,0.556404313,0.417371092,0.596096689,0.399865716,0.488797941,0.083192981,0.28945209,0.215217014,0.425658256,0.088040969
0.536717136,0.509677158,0.077637519,0.051777208,0.654887839,0.190467427,0.070003986,0.095570559,0.272295862,0.453054772,0.190692864,0.051352674,0.467452234,0.458002287,0.498496061,0.361543686,0.398060525,0.252210537,0.225545533,0.254872992,0.256350594,0.129991774
0.166552295,0.694584666,0.001749207,0.001912067,0.217427729,0.639878301,0.459847467,0.132068926,0.02910579,0.30556711,0.323197597,0.125701462,0.395056818,0.486636172,0.313606031,0.027771665,0.039125654,0.397048351,0.209805187,0.03441897,0.018677554,0.102369517
0.291008141,0.663671654,0.116057614,0.075480149,0.628846402,0.275432234,0.119515046,0.103891569,0.319787015,0.303140314,0.292531305,0.105674825,0.416427185,0.773617383,0.383572822,0.308541383,0.373288654,0.69375583,0.1877007,0.378717183,0.206088435,0.11733489
0.46638024,0.655472393,0.127793033,0.103592051,0.791399327,0.100194485,0.029758809,0.168281936,0.350636315,0.639925138,0.482524331,0.25708082,0.79303193,0.348989383,0.739525461,0.356210063,0.378849124,0.293063739,0.416120627,0.355893293,0.282420381,0.011064823
0.496682211,0.5672253,0.072213843,0.069320017,0.694875812,0.164354973,0.057053693,0.147292178,0.254027404,0.617283787,0.382241922,0.169042837,0.651540905,0.58363657,0.678836463,0.29439762,0.337604944,0.363961931,0.416126345,0.218621181,0.301375447,0.057154987
0.483731564,0.575530578,0.111005169,0.087472904,0.78089104,0.258231391,0.108581052,0.184685209,0.315511388,0.327774759,0.48282584,0.257372896,0.447469877,0.528402799,0.36849982,0.31872477,0.368700224,0.596864855,0.240362767,0.332518823,0.2795671,0.089394221
0.327650058,0.65336599,0.267327145,0.198175242,0.827369086,0.097772528,0.028854457,0.134244025,0.493273469,0.578696483,0.490166366,0.264534426,0.750556814,0.401730669,0.675337074,0.504519491,0.581782157,0.556893773,0.323021506,0.57760128,0.393912792,0.066548147
0.441801017,0.600621972,0.082961507,0.065029833,0.726641705,0.22265889,0.087435476,0.083874161,0.276022029,0.352126735,0.208802465,0.059643578,0.502027373,0.473215447,0.475115684,0.300639314,0.341428794,0.279018698,0.178883966,0.241133295,0.289493744,0.075941306
0.343904389,0.701090891,0.097265204,0.075388263,0.789109743,0.181508786,0.065440948,0.225359746,0.302401225,0.454781072,0.297886402,0.109049594,0.587047445,0.461426773,0.519301256,0.303377021,0.329245645,0.307327141,0.132436057,0.320785433,0.264128175,0.066786956
0.658916984,0.445261032,0.080731737,0.054789987,0.786536149,0.156908172,0.053555749,0.056167762,0.283464581,0.540171358,0.209200293,0.059832359,0.554298982,0.373545011,0.581333507,0.375513686,0.395195519,0.134726675,0.238845595,0.223924219,0.285037028,0.031761615
0.484290818,0.613270822,0.228411888,0.167640127,0.897981987,0.078622605,0.022026675,0.077884497,0.473920143,0.495679023,0.222097911,0.066107465,0.712958782,0.273428721,0.636718909,0.446131869,0.455167978,0.314535945,0.134982757,0.515930344,0.310001338,0.038050256
0.6590221,0.47017021,0.059379813,0.071314043,0.67740711,0.187750041,0.06860665,0.060726947,0.230997349,0.574988581,0.209347722,0.05990239,0.517924131,0.495302111,0.576676756,0.289953151,0.313028898,0.26815968,0.288243629,0.188922143,0.261688454,0.084458832
0.539445031,0.706918142,0.244755502,0.332805366,0.673575606,0.174814999,0.062113359,0.287116094,0.407919693,0.665329146,0.555631524,0.332706559,0.804910179,0.264300243,0.766278149,0.367235637,0.505480499,0.323127625,0.482833051,0.425958267,0.577156589,0.105712845
0.593892791,0.701375914,0.538894404,0.55998297,0.85353293,0.15658314,0.053405047,0.533267425,0.66334178,0.591956366,0.540524368,0.316287846,0.666875866,0.417775113,0.668302586,0.604812074,0.761598706,0.163718429,0.55283252,0.639770985,0.748157718,0.077772176
0.087557116,0.636512185,0.006138401,0.007369001,0.374781861,0.560833524,0.368407695,0.041361154,0.064735187,0.204543754,0.096311291,0.017729007,0.207987839,0.810472457,0.206669845,0.045030369,0.045739455,0.502186366,0.113333893,0.088639104,0.009156236,0.134369942
0.203434968,0.668161081,0.086958948,0.082078315,0.573810461,0.252914182,0.105294626,0.119530338,0.268989231,0.37174024,0.2803703,0.098203314,0.464381296,0.39863952,0.427296291,0.260295803,0.315848713,0.52832659,0.214394991,0.330671571,0.183285538,0.12752408
0.443606435,0.660457743,0.170253279,0.164835155,0.756875981,0.187387171,0.068420927,0.133428485,0.379163471,0.371740465,0.263548076,0.08830824,0.468021168,0.464955911,0.450823701,0.399641551,0.438297642,0.315224709,0.204383633,0.387199543,0.352073505,0.03685621
0.321220224,0.621468368,0.071376576,0.056588452,0.706324504,0.375235771,0.192079999,0.208505979,0.243135108,0.180950245,0.262092918,0.087476308,0.307403547,0.439042628,0.220389092,0.214686316,0.238217573,0.473606817,0.143206646,0.284280009,0.164562993,0.074428848
0.492462282,0.715900395,0.053799127,0.041068323,0.646798946,0.307279836,0.140979889,0.32676814,0.205008455,0.359351177,0.357621951,0.150205381,0.50255267,0.474203502,0.454405009,0.209836221,0.247136754,0.283772372,0.291652934,0.17205457,0.260101712,0.115185608
0.652549364,0.528898677,0.289286548,0.199437608,0.913954134,0.08602901,0.024599429,0.052663483,0.563556206,0.604554438,0.154685892,0.036627351,0.565435552,0.442271863,0.601608333,0.743955086,0.748679755,0.253452913,0.170092812,0.498902448,0.505734367,0.06742378
0.346745357,0.919608741,0.020876268,0.033839117,0.527244628,0.590707416,0.401818481,0.142668494,0.101226887,0.330235133,0.463703658,0.239173882,0.701905195,0.226272641,0.451643936,0.05728992,0.095540419,0.3116928,0.13831052,0.157929171,0.060705763,0.179345663
0.574795975,0.524061322,0.159363867,0.120015548,0.808826989,0.065252341,0.017599291,0.144602255,0.39011908,0.70098011,0.384216779,0.170601277,0.814891043,0.247868729,0.782405589,0.466500962,0.529007284,0.133164242,0.361909304,0.30050497,0.446595554,0.070926314
0.228549921,0.689644441,0.148139415,0.114466314,0.738268194,0.36715062,0.185622109,0.230501238,0.35910186,0.249725277,0.400215409,0.183486075,0.426445335,0.786397821,0.34820714,0.28036459,0.320314523,0.832352804,0.150283239,0.457671686,0.161562859,0.18189296
0.212112979,0.830947181,0.091282673,0.116537346,0.308790031,0.49664741,0.301339109,0.190137139,0.243900599,0.191281518,0.472013772,0.247001682,0.377157364,0.934672189,0.254025033,0.126915968,0.172074491,0.773119621,0.304357854,0.372088699,0.093217969,0.098070953
0.524792426,0.626063151,0.375700492,0.286533242,0.897451715,0.132492055,0.042694706,0.154526254,0.598849341,0.475042135,0.382972694,0.169618698,0.524925392,0.500468989,0.534659923,0.690152848,0.75289273,0.153838907,0.35158926,0.528769347,0.621265228,0.032557646
0.253047758,0.588048615,0.169807455,0.113462674,0.660276054,0.306945837,0.140746555,0.056887544,0.398455099,0.24418641,0.394237813,0.178617821,0.284282467,0.475503885,0.254477756,0.411594409,0.474529376,0.375434839,0.222139772,0.497575724,0.169627131,0.08493645
0.353117498,0.768185748,0.144118048,0.104127095,0.757178764,0.264879435,0.112752179,0.171818925,0.357608498,0.28188397,0.377516362,0.165342292,0.404043959,0.601710348,0.357071141,0.329795716,0.368500022,0.513111085,0.291715142,0.393703843,0.289827476,0.085652878
0.089400299,0.633653298,0.00317887,0.003512646,0.40075804,0.545841946,0.352166687,0.038393781,0.047481506,0.414492469,0.1666707,0.04126869,0.377274973,0.864989797,0.418401833,0.03988926,0.042868805,0.318554267,0.230846873,0.064027954,0.007759182,0.033035264
0.396495895,0.640164102,0.142712113,0.093959827,0.664305876,0.152920148,0.051718105,0.36152977,0.360667762,0.455331662,0.371051878,0.160345323,0.589259801,0.349374835,0.491257827,0.429540659,0.51020152,0.319401929,0.207274296,0.329204699,0.396046364,0.085175259
0.153921799,0.718033467,0.048389407,0.051338948,0.650877486,0.454832581,0.261109361,0.419283165,0.194942684,0.191682237,0.176514541,0.045274907,0.209745601,0.503808637,0.249028006,0.161331436,0.19292428,0.246999707,0.166871309,0.243090618,0.137563885,0.072359169
0.586562929,0.400516988,0.066035981,0.037888805,0.737235255,0.162584453,0.056214185,0.118193756,0.254614772,0.538287451,0.221231718,0.065676625,0.540167946,0.483865738,0.582913064,0.351157774,0.395696029,0.309511175,0.218336578,0.206753955,0.294217311,0.044657309
0.327036834,0.727428552,0.025898277,0.020436249,0.604902129,0.345472387,0.168811041,0.131761899,0.144357037,0.313614399,0.138824233,0.030883424,0.445645624,0.56366728,0.386301338,0.141375471,0.161572182,0.231998517,0.114755466,0.153768484,0.116048112,0.036617401
0.469619641,0.833661345,0.132400019,0.137053057,0.715910449,0.323177335,0.152287587,0.495513893,0.323536307,0.3287881,0.412421338,0.193627176,0.442804222,0.591989903,0.410940949,0.263420076,0.33612651,0.406092173,0.252472681,0.33401144,0.36540332,0.053891262
0.20104772,0.797311932,0.001979885,0.006059328,0.258771818,0.715872341,0.556963041,0.041520239,0.019095073,0.275193686,0.199950435,0.055516969,0.320501976,0.604906014,0.304290428,0.01879124,0.04351554,0.223043414,0.258132362,0.033391878,0.022107138,0.340939847
0.550388575,0.443432368,0.12615102,0.067212713,0.762148248,0.088979605,0.025648248,0.065652806,0.355454896,0.514616065,0.240723208,0.075699373,0.701845833,0.3600862,0.592517481,0.427051862,0.459939546,0.303672918,0.187670047,0.365763596,0.279705287,0.042269218
0.444251423,0.831037636,0.144673376,0.155989552,0.727901034,0.278401896,0.121449557,0.241439093,0.323176854,0.301301611,0.384640418,0.170936506,0.443075576,0.439705956,0.353455175,0.256371923,0.304772605,0.357344477,0.295945702,0.348129669,0.324797047,0.09799135
0.283983612,0.579324825,0.110228039,0.067643516,0.625906269,0.172638604,0.06104652,0.039448592,0.303126285,0.428135179,0.297832581,0.109015419,0.526977378,0.292800567,0.468975929,0.349657131,0.423871147,0.308317252,0.169681825,0.388006239,0.163719048,0.085732481
0.553279178,0.639555931,0.297310649,0.250397532,0.793914299,0.182856238,0.066119254,0.212020039,0.494490739,0.394644226,0.34288835,0.139455781,0.514246,0.483559668,0.483407305,0.522559511,0.615215517,0.219073602,0.318498418,0.473075297,0.509906536,0.043065248
0.283267494,0.720398838,0.032897686,0.033886035,0.603586249,0.364146368,0.183248537,0.107100447,0.159496998,0.332328293,0.226292835,0.068213169,0.504493921,0.721322517,0.445597721,0.121598515,0.135233985,0.457257619,0.137832167,0.20838002,0.074553484,0.07681694
0.223355342,0.610670888,0.018563802,0.01810999,0.398774809,0.505093615,0.309796802,0.174536899,0.109220702,0.194564139,0.224030597,0.067073658,0.26510746,0.63862836,0.217504091,0.102520853,0.141979379,0.402380118,0.130022961,0.149229885,0.062656005,0.08493645
0.523137855,0.60631166,0.078007574,0.061485093,0.75389802,0.171527224,0.060504591,0.142774257,0.266885575,0.548580163,0.229092487,0.069636176,0.605860212,0.532144107,0.633947232,0.31391574,0.344764077,0.246374987,0.224998769,0.222114501,0.296667609,0.076020909
0.270944765,0.558713796,0.083485168,0.046994892,0.685981252,0.173455536,0.061446101,0.073825928,0.294050113,0.480928925,0.135244936,0.029650092,0.531725792,0.628981684,0.544336807,0.333686451,0.339413294,0.183061876,0.191402865,0.305104555,0.221120533,0.02300528
0.528133876,0.45772765,0.14972064,0.097591795,0.726130929,0.198221824,0.074054901,0.120867568,0.361102435,0.295547395,0.261897674,0.087364976,0.517552701,0.219840101,0.361923236,0.400589914,0.433372305,0.204974308,0.076764119,0.35988022,0.299274437,0.02953273
0.547144483,0.596623166,0.098929706,0.079793767,0.691535135,0.185627778,0.067523362,0.137031767,0.294488238,0.478038669,0.305525855,0.113953588,0.587315841,0.530918131,0.584783536,0.346184254,0.383053413,0.227763979,0.277790951,0.246833507,0.32580151,0.012975297
0.378494895,0.746477327,0.143433737,0.120277296,0.741338491,0.249284425,0.103076541,0.212878875,0.352018297,0.338535717,0.382905538,0.169565738,0.500413432,0.608340046,0.446222612,0.311756136,0.347831532,0.493768135,0.311448652,0.385646101,0.28742791,0.117096081
0.478839517,0.593732245,0.150979135,0.130126501,0.736263965,0.184629049,0.067016006,0.240322832,0.370096196,0.489130721,0.369805833,0.15939082,0.537712333,0.551980624,0.53841347,0.414472441,0.49126675,0.158779755,0.336169011,0.307394058,0.462647093,0.073473612
0.029801783,0.593337822,0.001433019,0.003316244,0.081525311,0.85867075,0.763859703,0.01485804,0.019960159,0.13178306,0.177152136,0.045540428,0.187745496,0.605559486,0.128052251,0.009059617,0.013223167,0.53397891,0.099330728,0.033615761,0.000307819,0.019502746
0.574550299,0.58657178,0.163012695,0.187363041,0.845212313,0.024776535,0.005899015,0.128577124,0.397636563,0.793529678,0.36808575,0.158077798,0.881013929,0.254047011,0.885633387,0.440852129,0.491899053,0.104221241,0.399586774,0.329091652,0.45230081,0.067742192
0.31734511,0.66096029,0.004301898,0.003622022,0.379983955,0.630690722,0.448717753,0.146796725,0.044638102,0.180208474,0.27845086,0.097048445,0.303789445,0.359970114,0.209583203,0.046251216,0.074825724,0.23430791,0.16051323,0.047564742,0.043865934,0.175843129
0.054360709,0.630499476,0.014363798,0.023623346,0.276881393,0.633356219,0.45193312,0.126572032,0.086629857,0.155623402,0.19342521,0.052565656,0.14549992,0.719357981,0.160103385,0.051770615,0.074918853,0.504789958,0.168226431,0.147162434,0.02699406,0.180141693
0.31900176,0.679607861,0.033116773,0.023343719,0.655747794,0.481470206,0.286421375,0.114835444,0.164396585,0.141108707,0.23613435,0.073277985,0.292754573,0.702952896,0.201571995,0.117735753,0.131861539,0.981750794,0.112639498,0.205089892,0.069780366,0.141852628
0.41646666,0.587850632,0.269235702,0.173395546,0.756035242,0.238930593,0.0968626,0.090818293,0.508181012,0.251498108,0.149279265,0.034618432,0.265612351,0.584160152,0.267463867,0.603662844,0.628382755,0.360224253,0.068913452,0.555542659,0.352559094,0.220898453
0.404765112,0.687347026,0.078519836,0.054061359,0.676715185,0.279579635,0.122220582,0.376192774,0.257589699,0.398131307,0.452291727,0.228627498,0.623713714,0.430811245,0.486275502,0.25983091,0.317649011,0.271969899,0.233477601,0.245776648,0.267270428,0.03789105
0.423382138,0.569096101,0.367908734,0.193639883,0.772626974,0.173034895,0.061240225,0.095882073,0.618093833,0.400205869,0.13259647,0.028752392,0.405252614,0.634753153,0.434698361,0.769909354,0.858584787,0.257679956,0.124884183,0.612070137,0.51442305,0.10531483
0.220695991,0.829270854,0.016548438,0.030158954,0.525997314,0.540678063,0.346653749,0.040825946,0.101363748,0.314959067,0.358526279,0.150877945,0.607724964,0.50513319,0.397971572,0.052957161,0.06677865,0.703799741,0.316430533,0.156819553,0.021047247,0.223604957
