chroma_stft_mean,chroma_stft_var,melspectrogram_mean,melspectrogram_std,mfcc_mean,mfcc_std,mfcc_var,mfcc_delta_var,rmse_mean,cent_mean,cent_std,cent_var,spec_bw_mean,contrast_mean,rolloff_mean,poly_mean,poly_std,tonnetz_std,zcr_std,harm_std,perc_std,frame_mean,Genre
0.416317723,0.078338411,3.178112331,13.94921305,-1.703091451,34.794668,1210.668921,6.556743698,3.405040741,2590.650655,506.3959496,256436.8577,2162.799213,21.21846891,5060.527559,2.077837149,2.466380063,0.052253362,0.051706029,0.074420989,0.084138177,2.289487528,disco
0.437167787,0.08657239,12.19886541,84.30508197,2.80603177,30.2759897,916.6355522,21.0725651,5.926178932,3399.946704,1119.944884,1254276.543,3070.42305,17.64693923,7052.190638,2.671475549,3.668570143,0.061314291,0.098940378,0.125577629,0.16970703,2.958222222,pop
0.42863478,0.089221127,3.167431029,22.43534459,1.127707979,48.45229493,2347.624884,12.57465739,2.916465759,2354.780406,859.455537,738663.8201,2336.461467,21.07256258,5050.143992,1.187960207,1.56727477,0.092197803,0.091099314,0.094345532,0.05031734,2.630820862,reggae
0.353265804,0.087297232,3.829732653,20.41485663,-3.152301849,38.9354318,1515.96785,7.627248116,3.373812675,2251.45373,476.9089366,227442.1338,2164.458172,21.95076693,4556.795493,1.831890551,2.219392833,0.045935381,0.040101675,0.086771689,0.080888316,2.613405896,disco
0.401931465,0.082723584,1.84715105,7.662557352,-0.491234926,40.67980784,1654.846766,5.152341704,2.511481524,2467.284705,531.5004304,282492.7075,2399.022736,21.54928342,5402.860524,1.291472181,1.452886058,0.073067047,0.050484691,0.067969725,0.043568842,2.333605442,rock
0.393687672,0.085242315,8.625231908,40.02245974,4.850868263,36.2451042,1313.707579,4.681905732,5.392859936,1977.234303,370.1925877,137042.552,1928.108844,21.55830019,3943.448931,2.885782184,3.109104172,0.047036939,0.030760455,0.1345696,0.095786318,2.147845805,blues
0.387812126,0.085932052,0.914529148,5.632415175,-6.181649345,52.46251936,2752.315937,5.909949444,1.517459035,2411.586646,648.9613399,421150.8206,2435.920274,18.19740618,4993.538147,0.782928527,1.081064778,0.064843157,0.048297609,0.049127772,0.026152899,2.290648526,classical
0.26853023,0.082541098,0.551678246,3.583676393,-6.69670159,70.80740169,5013.688134,3.368581123,1.188332677,1431.055185,272.1211685,74049.93036,1558.112943,22.31078341,2835.996128,0.526755746,0.666956908,0.072456925,0.024855699,0.043809146,0.010389444,2.5089161,classical
0.269043404,0.084616531,0.453285608,2.882438981,-8.625847255,79.05225495,6249.259013,4.755726528,1.056779385,1218.064759,325.8349191,106168.3945,1353.524638,22.9874497,2294.576793,0.449286664,0.607057362,0.078879907,0.022785273,0.039048452,0.010703939,3.565424036,classical
0.329629251,0.091441271,1.267420615,8.955348617,-5.732144851,85.78461124,7358.999525,6.415009975,1.763570309,829.4673866,413.5120324,170992.2009,1037.695347,23.62931366,1554.171009,0.617033005,0.956918697,0.107563875,0.021355885,0.070318282,0.018574923,7.174965986,jazz
0.373706397,0.104077337,1.654188084,15.05679455,-4.558341496,64.7500633,4192.570697,16.20944481,2.031138182,1700.906079,723.3343901,523212.64,2000.355629,22.53341188,3693.568849,0.707847105,1.043002473,0.088220706,0.051236591,0.066820771,0.042051606,3.39475737,reggae
0.300492463,0.088371599,1.309822851,9.316248186,-2.957945764,53.03614147,2812.832302,4.920909847,1.949855089,1825.67368,360.8267882,130195.971,2108.228194,22.34750533,4010.871338,0.79728181,0.937789013,0.06162458,0.026846689,0.066034757,0.024305584,1.893587302,jazz
0.345514132,0.092658101,4.670052574,24.27196658,0.259431513,27.28336077,744.381775,7.895968358,4.024736404,2777.382965,728.5198677,530741.1976,2647.710018,18.85079667,5622.414262,2.013401597,2.254794445,0.0713237,0.05913091,0.108863592,0.070343427,2.688870748,country
0.407371275,0.093934519,15.93188199,154.5850258,0.75640264,24.54872684,602.6399896,14.80514102,6.595206261,3263.009064,1108.270918,1228264.428,2931.301386,17.55698889,6715.669806,2.981038082,3.810942582,0.064962063,0.105556037,0.152210459,0.180654645,1.946993197,pop
0.346660824,0.086544629,1.007186987,8.523857217,-6.467322421,42.03324992,1766.794099,4.172257622,1.802462339,2632.220301,979.2448479,958920.4722,2550.096762,20.06288819,5309.85807,0.797194811,0.891715492,0.075511077,0.085430229,0.058646917,0.024571527,3.112634921,rock
0.456134251,0.075901026,1.869948136,6.781915688,-0.432947451,40.82092745,1666.348117,5.092677749,2.683410883,2269.128053,368.5026159,135794.178,1928.953556,20.77753501,4186.459372,1.644650091,1.783584041,0.072904297,0.032926968,0.064995453,0.050301075,4.241124717,metal
0.47471612,0.075015776,5.799378271,24.01717614,5.121180643,31.12395612,968.7006444,2.588792144,4.531154633,2398.074381,281.110124,79022.90182,2218.677687,19.10456599,4866.02095,2.779567244,2.942833753,0.044238556,0.028503572,0.100666821,0.08424519,1.790258503,metal
0.40900984,0.096650508,9.161434433,88.22518421,-1.288422223,37.2843899,1390.12573,16.69570637,4.873775482,3263.225339,1613.277594,2602664.596,3047.422639,19.41083814,6830.005619,1.525358836,2.001180091,0.065811456,0.118174553,0.130361915,0.123001873,1.695056689,pop
0.434225964,0.082511034,1.632899006,11.31952089,-2.384514922,41.42093186,1715.693597,9.176809704,2.276965618,2902.758996,673.9369054,454190.9524,2302.118616,21.47334594,5469.941531,1.228500706,1.580018294,0.060410078,0.07712601,0.058404259,0.052390397,2.203573696,disco
0.244188198,0.087900965,0.380346899,4.071988135,-9.300158433,80.52811676,6484.777589,6.62538842,0.875675857,1355.504063,298.1840416,88913.72269,1615.200746,21.29812672,2521.824529,0.333919205,0.494497819,0.081483202,0.023770934,0.039493825,0.005418239,5.225650794,classical
0.432936543,0.087729102,6.065699876,40.51825533,3.274237372,40.40856234,1632.851911,9.863711986,4.256843567,2032.001965,436.9905722,190960.7602,1976.383283,21.23123583,4023.56144,2.080555031,2.553393879,0.040194695,0.050287237,0.099709578,0.102548718,1.784453515,blues
0.352250014,0.086236665,2.248916,19.17148677,-0.71599286,61.03049079,3724.720806,4.783507419,2.377615929,1327.683477,417.9612017,174691.5661,1632.813273,24.37186229,2755.767043,0.927533369,1.224792006,0.110355438,0.031811125,0.076524369,0.045064781,3.963646259,country
0.41246567,0.081620034,13.08092597,56.29318999,5.350415209,20.66633185,427.097272,9.185891528,6.782364845,3486.33782,817.8387688,668860.2518,3132.002163,16.87168633,7442.344634,3.602225689,4.332756559,0.061021765,0.082044271,0.172451228,0.138224736,2.027102041,pop
0.245727615,0.084096416,0.603264249,4.772557263,-11.09429796,81.91820795,6710.592793,3.709006684,1.068363309,1278.513332,259.4556325,67317.22525,1311.796068,23.56545279,2233.158035,0.457543459,0.814282568,0.084216637,0.020765302,0.04689306,0.01157097,2.659845805,classical
0.428320743,0.09106711,7.013787985,47.62087799,4.640327558,26.53170586,703.9314156,9.360511374,4.775771141,2737.426296,698.7265322,488218.7668,2613.831938,17.42637034,5710.112,2.251559958,2.644633194,0.061002011,0.062251257,0.11905586,0.103288978,2.931519274,disco
0.428854609,0.088717462,2.938505388,23.65579162,0.883087321,57.65039487,3323.568029,12.81918803,2.769028902,1585.037759,543.2393096,295108.9475,2126.793161,20.9120296,3734.30374,0.995040989,1.307065651,0.070190249,0.023326934,0.083591729,0.051538769,2.563482993,reggae
0.37844096,0.08418802,6.792393722,39.3229983,2.155325253,36.4122464,1325.851688,7.21867675,4.588956833,2102.328222,629.2674011,395977.4621,2152.765314,22.25743782,4418.120332,2.320953893,2.664104096,0.066975368,0.048296639,0.119240664,0.091005199,2.597151927,country
0.392809427,0.084572518,2.527631385,15.89882192,-0.646273566,41.79667334,1746.961903,9.335842387,2.724438429,2414.152547,691.8178951,478612,2339.338119,21.86853368,5213.025271,1.369813012,1.608484869,0.067641881,0.060375632,0.067187414,0.05841456,2.807292517,rock
0.325745063,0.085922182,10.64068299,44.34980958,4.847308582,38.59275303,1489.400586,5.128932162,6.010966301,1754.279192,570.1548763,325076.583,1861.891746,24.14359411,3505.040909,2.851781758,3.258222106,0.092985777,0.045690293,0.184796557,0.081016645,2.703963719,country
0.486920494,0.084328573,1.327429252,13.98490409,-2.402159801,65.49294651,4289.326043,11.98126886,1.661447406,1510.686743,576.4074693,332245.5706,1850.434794,20.46405933,3318.919426,0.629262278,0.868437181,0.050195096,0.03832285,0.040112317,0.04846745,2.58554195,reggae
0.361459203,0.082090294,3.231262176,15.31142214,0.012400247,32.18410772,1035.816789,5.802634026,3.305633783,2429.031018,665.8262779,443324.6323,2502.187136,18.9451387,5035.530391,1.716932493,1.986388337,0.077461273,0.040958427,0.091471292,0.059755389,2.916426304,rock
0.368344972,0.090390229,3.472542698,27.63232309,-2.413650228,40.44806353,1636.045843,18.55604675,2.957476854,2446.91904,700.2836534,490397.1952,2449.159825,19.73429568,4958.05749,1.456754356,2.117306851,0.064361592,0.052484187,0.071555331,0.08888045,2.839800454,disco
0.31304452,0.078647245,8.492715701,37.92371129,0.168027059,39.48490636,1559.05783,2.219366819,5.248775482,1681.22545,306.9706773,94230.99675,1708.592967,21.08367295,3078.209602,2.506477421,2.707703413,0.106698371,0.026245118,0.185483977,0.035259567,9.478385488,classical
0.257324805,0.0959633,2.565458032,22.9217348,-3.213651004,66.05193198,4362.857718,10.61293569,2.63462615,1195.470366,499.5226928,249522.9206,1481.318877,21.48626636,2235.264725,0.956294447,1.290092102,0.061487968,0.042406678,0.081228487,0.050774824,1.900553288,blues
0.27837845,0.09501467,2.669096013,71.68452653,-2.979738285,73.01594075,5331.327604,13.81977134,2.087233782,1198.459073,402.3429712,161879.8664,1573.500266,21.97429464,2477.275946,0.662777615,1.041578611,0.06365375,0.038559946,0.091724806,0.043795753,2.726022676,blues
0.362629165,0.08894264,3.799749637,24.12604422,2.250287899,43.54916113,1896.529435,12.26647145,3.425335646,2460.280322,974.6877159,950016.1436,2682.858339,19.23600008,5285.968372,1.278726216,1.518619918,0.072498887,0.056180005,0.110176675,0.045121912,1.981823129,reggae
0.268240681,0.083563532,0.235939266,3.971885374,-13.50548344,88.72108635,7871.431163,1.92150709,0.587039828,1329.438365,331.4196341,109838.9739,1415.72138,23.59832225,2462.312618,0.212328719,0.373242797,0.061396154,0.033874318,0.031216921,0.003121911,5.008544218,classical
0.319163927,0.090241308,0.520527325,4.840502249,-9.356499278,83.23408408,6927.912752,4.504128528,1.099102259,1016.18381,514.201589,264403.2741,1152.004604,20.72049453,1823.868966,0.430028971,0.585791688,0.062792335,0.045089625,0.035433833,0.018937327,3.058068027,classical
0.495037192,0.07700241,8.136530097,43.27095376,6.426866234,25.17574817,633.8182958,10.18708996,5.368477821,3045.76956,885.7950275,784632.8307,2720.353346,17.30702261,6206.322905,2.508026262,2.82996976,0.05420569,0.068730126,0.143802375,0.09141773,2.16061678,disco
0.255701484,0.090605187,5.327609054,30.22900821,0.488411251,37.07774636,1374.759275,5.446451085,4.282109261,2495.723203,522.8990252,273423.3905,2249.878671,22.33528797,5213.208461,1.98427785,2.207369722,0.064791817,0.042087182,0.132359937,0.055126891,2.250013605,rock
0.387450735,0.078213068,3.761598081,20.65506267,2.271396281,21.78310132,474.5035032,5.138255263,3.594076395,3593.788219,722.1680835,521526.7408,3171.031462,17.69560852,7634.702919,1.759813104,2.005097657,0.065836705,0.076815844,0.092545465,0.072482824,2.002721088,pop
0.328503656,0.086301158,3.164932029,17.41868339,-2.931674217,53.30692473,2841.628225,6.049345125,2.991659164,1591.292922,576.1371532,331934.0193,1806.873264,25.22177377,3162.882808,1.310196636,1.772800412,0.110544596,0.036773515,0.096844994,0.049964402,3.16952381,country
0.368834704,0.095103611,2.906805806,21.18560758,-0.589005091,57.12609176,3263.39036,15.70340209,2.767236471,1691.204926,706.8140989,499586.1705,1963.132852,22.91742506,3655.798312,1.061770918,1.347157599,0.070779434,0.045968659,0.085737392,0.049706224,1.630040816,reggae
0.487553939,0.078892787,4.255361983,22.70996294,4.642107851,29.87955851,892.7880168,2.503303021,4.122056484,2752.264658,394.386177,155540.4566,2205.7867,20.28435014,5234.841586,2.491225593,2.602817803,0.048772436,0.047303952,0.094416372,0.074735634,2.146684807,metal
0.396144048,0.085204175,12.98852527,54.95194161,4.796076961,34.8045016,1211.353332,10.68248619,6.395534992,2060.750299,479.0587939,229497.328,2084.838441,21.79190419,4220.074817,3.401382484,4.077475863,0.052315171,0.039377751,0.170457393,0.127845794,2.351020408,blues
0.371301889,0.081247479,5.209018296,27.23845454,1.846699528,39.49603035,1559.936414,6.06707718,4.041983604,1927.414378,520.3616296,270776.2255,1972.141462,22.89556552,3883.479044,2.020705599,2.30423821,0.069851613,0.0417821,0.110240608,0.073533721,2.392816327,country
0.475578019,0.084017711,14.69793156,120.1079794,7.404605549,24.48204547,599.3705505,10.39305145,6.658275604,3543.212426,967.980399,936986.0528,3311.223994,18.25878162,7779.90632,2.620604506,3.260706965,0.0655871,0.082028853,0.183909029,0.131577507,2.736471655,pop
0.401452344,0.082370681,0.49984764,2.855080978,-3.044404342,41.47690839,1720.333929,5.879723101,1.30519855,3905.044443,1103.726087,1218211.276,3328.972328,17.03551221,8036.839234,0.603028994,0.792667159,0.060945243,0.10557382,0.034764048,0.025386943,1.849469388,jazz
0.293052026,0.082873887,0.811323537,6.060877266,-4.343173849,57.03174268,3252.619673,2.464211114,1.56850946,1933.689622,438.4328201,192223.3377,1740.491099,22.35336168,3573.962147,0.741228632,0.903165203,0.091409805,0.048833292,0.054893229,0.017296283,3.880054422,classical
0.421482938,0.087850742,4.651474255,40.04960607,2.244598043,45.96683548,2112.949964,14.76661652,3.568233967,1988.223503,580.951299,337504.4118,1986.927365,20.59435015,4148.006034,1.66174777,2.074154316,0.053657746,0.046072056,0.08367449,0.086152069,3.459773243,metal
0.479745268,0.090255948,1.834752522,20.33861939,0.466134319,54.31240601,2949.837446,10.64496726,2.105566263,2083.432233,665.8148211,443309.3759,2198.183084,20.13661759,4479.430841,0.785108938,0.995096126,0.066362352,0.054197959,0.066807821,0.038139641,1.643972789,hiphop
0.207180246,0.085003976,0.318978745,3.562845804,-15.18561227,103.1400648,10637.87296,3.628035361,0.799946368,828.7510343,121.5647885,14777.99779,1325.474975,19.79894919,1013.675953,0.239917086,0.369556854,0.081154854,0.014660124,0.034661684,0.006284798,1.92493424,classical
0.378535555,0.09224956,2.354667885,18.15331459,-1.696622889,55.5113159,3081.506192,18.86016233,2.459494591,1796.838261,653.7695055,427414.5663,2103.089957,21.56732449,3924.821794,1.037831084,1.371948929,0.06113237,0.042065088,0.062358256,0.062584266,2.427646259,reggae
0.435331012,0.086720741,6.854896912,39.23111466,2.375046223,23.26344887,541.1880535,9.327145292,4.887201309,3167.567678,837.0273739,700614.8247,2934.896275,17.91286534,6730.141851,2.454327398,2.766465761,0.063600156,0.08113666,0.126113907,0.091619663,2.77014059,disco
0.524461193,0.063961975,8.629089344,35.18259714,6.779203384,27.08104352,733.3829181,2.110265174,5.987492085,2980.010423,294.8777177,86952.86838,2297.378772,20.29785909,5461.847844,3.843473056,3.934419089,0.062117638,0.027634255,0.145184785,0.099510536,1.430349206,metal
0.298770035,0.09317654,0.527869218,4.469889731,-5.251387825,69.47397351,4826.632995,7.547620827,1.214632034,1873.833279,717.4982371,514803.7203,2083.706515,24.05735371,4008.631419,0.41864664,0.532947062,0.089537687,0.045984853,0.044363946,0.01279966,1.985306122,jazz
0.316902773,0.090038928,2.525033365,15.05596694,-2.513526364,40.41018983,1632.983442,9.785854428,2.848995209,2456.63321,675.6897339,456556.6165,2387.478967,20.99044926,4914.691318,1.270563146,1.61742963,0.079527483,0.05665063,0.085258462,0.053230811,2.868825397,country
0.517750391,0.079464678,2.454575929,27.64427799,-3.37114962,63.95902928,4090.757427,24.37391113,2.441694021,2967.125616,1204.455941,1450714.114,2556.786124,17.60435957,5804.380937,0.972694264,1.579258763,0.098306758,0.100677053,0.086306833,0.05853764,5.414893424,hiphop
0.469605071,0.073266622,1.773827258,7.976118562,-0.118071041,34.62399901,1198.821307,3.810969555,2.619725466,2759.97743,462.7076773,214098.3947,2242.517141,20.98744361,5259.455719,1.599080633,1.729107546,0.069837084,0.04079768,0.062279597,0.049588472,2.489179138,metal
0.265888089,0.097052488,7.573524211,57.31781724,-8.523051264,54.5198219,2972.410981,7.36236791,4.605627537,1514.100706,742.9443389,551966.2907,2141.012247,27.19526074,3451.915683,1.325670614,1.55560796,0.090752447,0.044882403,0.1655595,0.036787078,2.893206349,blues
0.411539125,0.084627184,10.81478583,68.32986831,4.750197824,21.3210004,454.5850582,4.216692016,6.038158417,2794.957201,580.9931853,337553.0814,2633.944,17.36138445,5862.414551,3.006314901,3.218712386,0.058720681,0.059517007,0.170102984,0.094391413,2.32431746,rock
0.217361314,0.085823442,0.085018697,0.969058037,-11.04281395,98.97674831,9796.396705,1.844732489,0.454298347,1171.462322,284.8214272,81123.24541,1466.846312,22.69692579,2235.314687,0.15177882,0.196652778,0.081633783,0.02578784,0.018825782,0.001440841,2.427646259,classical
0.171939199,0.082622973,3.271027362,24.81319689,-4.456778082,70.81989534,5015.457576,4.609843432,3.000776768,1039.263109,350.1351664,122594.6347,1421.998038,26.10517507,1837.458366,0.790091106,0.948406309,0.096220528,0.022852297,0.114511222,0.017536927,2.086312925,jazz
0.409799341,0.090382828,2.725733864,19.40819251,0.481070406,38.4915668,1481.600714,7.496218325,3.024371147,2617.359002,586.9622231,344524.6513,2156.575474,21.73684809,4986.177222,1.598022718,1.909966898,0.0702875,0.057614203,0.074760854,0.067968704,1.61262585,disco
0.289839429,0.082899593,2.42913276,12.5147304,-1.333679501,38.62299639,1491.73585,7.546771358,2.810851574,2513.313044,419.5395612,176013.4434,2344.984744,22.33884332,5246.748965,1.387428247,1.596044644,0.05215727,0.038932139,0.077116266,0.051624149,1.653260771,blues
0.379474215,0.090979233,11.94373961,66.29663898,4.623133299,24.9992759,624.9637958,8.762520978,6.074280739,3001.428468,892.1984946,796018.1538,2971.845424,17.88213051,6442.857612,2.784414857,3.375867446,0.075691498,0.075537378,0.163759187,0.129013538,2.191963719,pop
0.423100173,0.085374438,4.62740812,23.56722026,0.846447623,33.50606247,1122.656222,10.10198398,3.848629713,2835.103828,661.480385,437556.2997,2731.718962,16.85380568,5944.979313,2.050554973,2.369322392,0.061911746,0.049314851,0.103027068,0.06701602,5.436952381,pop
0.199008437,0.082095035,0.082150948,1.179040603,-15.07790312,117.3787591,13777.77308,2.967528406,0.345096529,1117.850306,307.8659063,94781.41625,1944.507877,19.71705909,1872.739179,0.099736959,0.186177898,0.08476314,0.012414893,0.017555717,0.003601004,8.369632653,classical
0.304185539,0.098492978,1.92832499,17.16897861,-2.423396842,63.44359299,4025.089492,10.14502587,2.207787275,1454.963937,390.2783212,152317.168,1825.797947,21.06589705,3009.460817,0.862460086,1.24329465,0.05735885,0.037666939,0.067135729,0.049144167,2.975637188,blues
0.348960053,0.088220224,1.924563219,15.29439868,-4.425912752,54.90454809,3014.509401,9.595401805,2.224509954,1638.907419,639.6408412,409140.4057,1995.201481,22.18703208,3574.786504,0.912110507,1.160633052,0.096073169,0.036824241,0.068533309,0.045856077,3.824326531,reggae
0.340913562,0.094980253,2.654004866,17.32295105,-0.055610796,60.04909573,3605.893898,14.68897365,2.602688551,1530.176731,613.0661958,375850.1604,2039.036545,20.67612826,3550.522098,1.034874366,1.396669625,0.058759845,0.038046307,0.071409605,0.055345926,3.551492063,blues
0.401963262,0.093052897,2.876665714,24.62293502,-0.697609341,52.76979309,2784.651062,17.87048767,2.697831392,2009.58599,700.9896183,491386.445,2141.377602,22.36318011,4304.667164,1.116802179,1.513297235,0.057479767,0.049175532,0.075810321,0.063927382,2.374240363,reggae
0.397995902,0.080510373,4.088336561,18.38424962,2.047086882,40.1380469,1611.062809,3.769846049,3.687666893,2272.439489,449.7830928,202304.8306,2356.80649,21.30021283,5108.21536,1.736042219,1.897652816,0.050255662,0.037180784,0.090069942,0.0657221,1.719437642,blues
0.364982031,0.088198167,2.062058972,12.4885702,-0.750801785,36.22966691,1312.588765,7.005414014,2.520245314,2952.856254,983.5975176,967464.0766,3036.428133,19.0049104,6570.291541,1.085671243,1.277521225,0.07285501,0.081636042,0.066734418,0.050932486,2.863020408,country
0.277264776,0.101076071,8.269184615,72.88620019,-16.47223533,43.0123968,1850.066279,10.7769555,4.730327606,2638.5702,1016.12697,1032514.018,2753.510521,21.18187498,5624.087956,1.684457535,2.2442533,0.106188637,0.097022781,0.153470874,0.087965839,1.834376417,pop
0.409185461,0.098005557,8.980812354,161.9748064,-5.407104389,33.97373304,1154.214537,21.32930395,4.200079441,3785.404037,1317.245563,1735135.874,2835.095945,17.50892398,7074.162931,1.670463137,2.423313173,0.048360884,0.121224342,0.067043446,0.181728542,4.702040816,hiphop
0.236719536,0.095414043,4.673435905,30.34000523,-2.885836633,55.10570758,3036.639008,5.917125959,3.811288118,1353.68382,444.1564252,197274.9301,1566.362784,19.68496856,2829.709365,1.363159779,1.456812383,0.070715688,0.024876148,0.122614495,0.041711312,1.929578231,jazz
0.344993697,0.084091267,5.929305088,27.83809811,-0.303196297,41.77702944,1745.320189,5.142046946,4.292708874,1711.282304,409.2446442,167481.1788,1873.545124,22.34311216,3556.434153,2.090480303,2.328560499,0.075295831,0.0244051,0.129173532,0.064223148,2.049160998,country
0.471839357,0.094746807,13.14449321,156.0337371,-0.015565575,46.1921264,2133.712541,39.98195497,5.050962448,2449.057031,1319.41172,1740847.287,2508.008892,17.97045493,4930.062661,1.765200689,2.732762606,0.068110643,0.09894712,0.148591131,0.156996563,1.928417234,hiphop
0.264599542,0.089981067,2.228433985,13.98274202,-4.41666939,73.4258278,5391.352188,3.833776655,2.519831419,871.4359911,224.2150899,50272.40652,1204.835245,20.46320742,1631.976984,0.867140448,1.000200112,0.082975394,0.011457308,0.087065905,0.023806192,2.847927438,jazz
0.297258722,0.087603774,4.019230047,21.15917962,-3.219810814,60.82531877,3699.719403,18.18896132,3.52106595,1321.163093,637.0934296,405888.0381,1409.311806,23.52546104,2589.163668,1.46116274,1.797996683,0.091152887,0.04088647,0.111738451,0.052584,2.367274376,country
0.460728422,0.085172027,3.385570035,19.10854282,0.284231706,36.73778431,1349.664796,10.59839272,3.372080088,2667.940463,646.9335585,418523.0291,2351.160721,19.53030212,5475.312341,2.011637402,2.532283817,0.040566412,0.053769901,0.06850782,0.093240514,2.49846712,hiphop
0.435867456,0.076948398,2.842826064,14.20812545,-1.259092786,37.50434034,1406.575544,4.265260847,3.07967782,2321.18949,404.2957316,163455.0386,2118.855229,20.11613794,4701.48263,1.823862602,2.074697579,0.058607446,0.043364299,0.079835176,0.056515992,3.110312925,rock
0.253840547,0.088700419,0.077296501,0.630790385,-14.82527185,88.50974334,7833.974666,5.706612662,0.459631264,1751.119579,623.4200045,388652.5021,1929.788793,20.52899204,3235.576104,0.188407129,0.264599104,0.07406752,0.040801373,0.016864564,0.004962337,2.707446712,classical
0.315041154,0.086735705,4.242935045,20.66198792,-2.066669954,47.14732961,2222.870689,4.593864658,3.591331244,1741.73952,572.7068806,327993.1711,1985.599219,24.66679487,3790.310053,1.564155673,1.949773727,0.105738252,0.037202204,0.115210101,0.045613628,2.925714286,country
0.401279601,0.086214591,4.670598391,28.31632739,2.97429728,27.25891008,743.0481788,7.136695453,3.923691034,3043.481589,886.9000614,786591.7189,2969.13273,18.54434897,6612.491956,1.797728286,1.977815024,0.062968141,0.074394739,0.108690672,0.062170789,1.375782313,disco
0.41618046,0.08060594,2.645175905,18.98470056,-0.019016293,34.54073552,1193.06241,6.307791948,2.882859707,2955.968146,721.062136,519930.6039,2599.617565,21.9275802,6131.317294,1.494852395,1.76982178,0.070535856,0.07439567,0.069480188,0.066282332,2.048,disco
0.409812037,0.081133792,4.058813346,23.9273884,2.648422295,45.19513851,2042.600545,7.784474787,3.545267105,1836.956675,887.3986686,787476.3969,2066.6697,21.13119895,3670.803274,1.614053432,1.926634404,0.095396052,0.045776919,0.102013975,0.061551884,2.518204082,pop
0.333059653,0.086080716,9.755514679,54.06954187,4.089763995,26.98403273,728.1380223,5.792509178,5.460414886,2806.820343,899.5377634,809168.1879,2858.205557,19.30479264,6103.57227,2.524432295,3.001200607,0.091129515,0.05923585,0.172019467,0.086354606,2.184997732,pop
0.389192878,0.082728506,3.03684338,17.81656467,0.966083332,41.15787575,1693.970736,3.803360049,3.119822264,1931.082031,434.2437424,188567.6278,2209.150978,20.33548699,4516.110562,1.525436183,1.789105347,0.061468965,0.035766617,0.075910561,0.063705072,2.321995465,disco
0.341052648,0.08911393,3.558100141,20.63696922,2.903294467,36.48758905,1331.344155,9.390747134,3.404022694,2327.861992,581.5626523,338215.1186,2431.18772,20.16551347,4866.437292,1.538850724,1.727666072,0.064490625,0.028203724,0.098662443,0.058203027,2.188480726,disco
0.495958686,0.072854353,2.95558587,15.0284482,2.823484114,33.69556892,1135.391365,2.709210607,3.20000577,2657.912873,434.9016344,189139.4316,2345.662481,18.89840124,5358.261979,1.892314456,2.060249432,0.046067149,0.045529885,0.070994951,0.062738366,1.677641723,metal
0.410087048,0.083532419,8.337360916,45.75540747,6.279557386,24.81063286,615.567503,3.566823092,5.251908779,2485.940918,456.2305405,208146.3061,2760.015278,17.45488698,5797.386911,2.238337748,2.362688861,0.065260097,0.028618391,0.154403746,0.068153374,1.769360544,jazz
0.496010376,0.074437486,2.177476886,19.52763624,-0.560742362,37.19593363,1383.537479,2.889256734,2.634741783,2792.488547,435.1454383,189351.5525,2250.666638,20.65394081,5321.34078,1.473074863,1.645885469,0.060309867,0.053573133,0.060996938,0.057673827,2.446222222,metal
0.437208886,0.089484288,8.932956573,90.7267788,-0.679562021,35.72788496,1276.481764,11.82955827,4.540842533,3141.673263,1007.798086,1015656.983,3000.15373,17.32326916,6824.601501,1.851752693,2.61641349,0.066177178,0.085257207,0.128704071,0.126102015,2.756208617,pop
0.463983329,0.089132045,19.65199628,152.5829446,4.901137159,33.65867972,1132.906721,21.55028538,7.292672634,2858.072496,982.815245,965925.8058,2639.666046,19.53612745,6047.799109,3.015857713,3.908010414,0.049161746,0.096654889,0.189777657,0.163193867,2.348698413,hiphop
0.21499502,0.085009552,0.237247942,2.11661044,-9.945525583,79.53864156,6326.395501,2.124484956,0.843490183,1360.643693,248.2160733,61611.21903,1441.243144,25.19818516,2387.72913,0.272973359,0.297952316,0.085290014,0.025093409,0.032352034,0.002897068,3.1741678,classical
0.271977437,0.087021036,3.182518516,22.45854397,-3.773402561,44.59166754,1988.416814,5.211453065,3.044053316,2006.892233,552.5961161,305362.4676,2110.835228,19.26022328,4136.972973,1.327756296,1.66010572,0.088080237,0.041548709,0.101486325,0.040667452,3.074321995,reggae
0.390080684,0.086531441,6.217939003,44.99166657,1.903685632,37.15475005,1380.475451,5.7603028,4.231032848,2006.893101,524.777053,275390.9553,2120.341047,20.21639791,4323.510799,2.01053901,2.277612229,0.065333616,0.039918607,0.117633007,0.077279247,1.751945578,reggae
0.329897811,0.084053424,2.614664148,15.51813609,0.336021797,58.4744245,3419.258321,8.725177403,2.765509844,1269.449966,522.3706448,272871.0906,1700.875241,19.84277046,2496.502615,1.104273556,1.268614061,0.082239416,0.029957448,0.088235013,0.036606345,2.299936508,country
0.414105329,0.090055166,1.974104949,11.29229867,-1.509939375,50.76183891,2576.764289,13.39545155,2.354746342,1959.005976,680.3478689,462873.2228,2210.522834,20.34973314,4351.905316,1.08050849,1.313593238,0.061976375,0.054128254,0.056178875,0.057329647,2.894367347,disco
0.492827437,0.078170045,10.55576148,54.41326018,6.774873422,25.65121483,657.984822,2.570823614,6.217617035,2906.766617,344.7506779,118853.0299,2374.746527,19.88933078,5519.011587,3.697647035,3.842860508,0.058740058,0.034335195,0.149539888,0.110609822,2.197768707,metal
