tempo,total_beats,average_beats,chroma_stft_mean,chroma_stft_std,chroma_cq_mean,chroma_cq_std,chroma_cens_mean,chroma_cens_std,melspectrogram_mean,melspectrogram_std,mfcc_mean,mfcc_std,mfcc_delta_mean,mfcc_delta_std,rmse_mean,rmse_std,cent_mean,cent_std,spec_bw_mean,spec_bw_std,contrast_mean,contrast_std,rolloff_mean,rolloff_std,poly_mean,poly_std,tonnetz_mean,tonnetz_std,zcr_mean,zcr_std,harm_mean,harm_std,perc_mean,perc_std,frame_mean,frame_std,Genre,,,,,,,,,,,,,
0.811403509,0.901363889,0.503259863,0.352757602,0.784709208,0.580672219,0.560013596,0.758451463,0.451215063,0.020565316,0.027857847,0.490772638,0.391099817,0.457798339,0.434678271,0.109276171,0.181887733,0.352924307,0.265529756,0.493591613,0.322233039,0.480676282,0.577486795,0.451245896,0.412773538,0.103252272,0.142599836,0.556699353,0.301264808,0.246889675,0.207699666,0.634437748,0.118422783,0.560480715,0.127528192,0.03606018,0.050624913,jazz,,,,,,,,,,,,,
0.360411899,0.347385523,0.432924087,0.377033152,0.792699121,0.340400705,0.74264147,0.551972269,0.657937487,0.09667004,0.091037632,0.655403002,0.357641201,0.443918533,0.326701334,0.288216595,0.223366745,0.190041264,0.198629274,0.282879885,0.32857268,0.672521164,0.467285987,0.249080518,0.322866494,0.217996802,0.239431912,0.584495879,0.533108126,0.097140129,0.117464456,0.633892015,0.35763313,0.55108558,0.156628047,0.075145276,0.074439124,jazz,,,,,,,,,,,,,
0.46398892,0.535508145,0.482011594,0.199464069,0.70821759,0.516278731,0.525262349,0.639628029,0.578802725,0.026347596,0.01881288,0.538318745,0.354186447,0.461202828,0.237550958,0.143386668,0.110474492,0.337619884,0.269889402,0.639979213,0.441779169,0.366101934,0.185999438,0.446856956,0.514703359,0.1121591,0.121612653,0.298054049,0.411336832,0.128273997,0.053227889,0.633452803,0.182539839,0.537731772,0.059773076,0.104678006,0.119598139,jazz,,,,,,,,,,,,,
0.287524366,0.356164579,0.500378492,0.207522072,0.859940015,0.389410206,0.609496066,0.631429398,0.586662809,0.04207754,0.0484628,0.562451704,0.473560553,0.41269296,0.419655528,0.163671226,0.243844079,0.16124008,0.167695644,0.253087143,0.16786027,0.420487819,0.197061648,0.218203549,0.278005451,0.125132639,0.163309574,0.399484346,0.453359599,0.081991982,0.08418798,0.614077868,0.219436716,0.474293357,0.114986349,0.103006342,0.065973046,jazz,,,,,,,,,,,,,
0.287524366,0.317912979,0.441614702,0.194795126,0.667962823,0.295045334,0.62754328,0.477119053,0.718150393,0.044609915,0.031644534,0.317280904,0.509271692,0.576342135,0.23403306,0.193585156,0.172652372,0.127969522,0.188913279,0.058300796,0.199244315,0.860319742,0.280293317,0.14461554,0.204768965,0.161923867,0.197785701,0.350043301,0.608376868,0.142963787,0.1462235,0.633939438,0.253948845,0.552713635,0.089331481,0.451190066,0.538335618,jazz,,,,,,,,,,,,,
0.339912281,0.401442273,0.499230068,0.159744048,0.762207504,0.567232819,0.484333772,0.819041428,0.373047722,0.097409065,0.136432361,0.563501499,0.392635847,0.425760468,0.437845754,0.263315136,0.356175948,0.187607455,0.119423382,0.209881142,0.103141404,0.520236646,0.423698313,0.24550236,0.20570352,0.211815312,0.257432361,0.458101262,0.313771166,0.146042387,0.084812876,0.612826258,0.30189534,0.46586561,0.239910747,0.08310558,0.095574836,jazz,,,,,,,,,,,,,
0.534055728,0.563213476,0.471473591,0.167119308,0.740718467,0.44939907,0.58463926,0.69262858,0.525313396,0.079166647,0.062611049,0.603837525,0.258444806,0.496503671,0.368959116,0.27186588,0.218787634,0.372923979,0.205412109,0.509242763,0.368856422,0.492784147,0.2711945,0.3992014,0.356447544,0.225886611,0.257233754,0.667647512,0.402446503,0.260168562,0.137760409,0.623304417,0.327197372,0.48543574,0.168339209,0.107941731,0.061735375,jazz,,,,,,,,,,,,,
0.676691729,0.773283737,0.495079604,0.275444458,0.724877128,0.550879267,0.482618333,0.804578511,0.392761896,0.123370743,0.088140979,0.653124884,0.097735322,0.624154798,0.287464675,0.357137511,0.328876533,0.571203567,0.258034099,0.686619509,0.351708749,0.46046269,0.229059599,0.638780423,0.392359596,0.339579677,0.366498958,0.57222652,0.314506238,0.431672848,0.192185962,0.633977377,0.436850691,0.548387872,0.216632086,0.033512882,0.030455239,jazz,,,,,,,,,,,,,
0.182748538,0.203514473,0.431949204,0.217073341,0.800744376,0.385972379,0.557305866,0.623202327,0.594447614,0.071137962,0.05741138,0.557986258,0.45553459,0.535612369,0.198278664,0.243047009,0.199530821,0.095048394,0.091711678,0.11067182,0.066163317,0.602549304,0.255194182,0.127876862,0.178424111,0.197620212,0.220699753,0.753403894,0.480186038,0.08272804,0.048447383,0.617280714,0.303199136,0.494987481,0.122588572,0.079523443,0.086970838,jazz,,,,,,,,,,,,,
0.339912281,0.346829706,0.43189215,0.155060805,0.844507105,0.383057013,0.683715996,0.643799178,0.574763723,0.084388036,0.082598673,0.630132504,0.454872239,0.55325438,0.45041383,0.258444705,0.281554363,0.180659276,0.269836689,0.248191201,0.524157694,0.753879127,0.546106411,0.219143511,0.440637419,0.177997536,0.222285938,0.340935793,0.445906399,0.14303396,0.144153926,0.633807626,0.330834359,0.551271096,0.164577285,0.087722557,0.091929233,jazz,,,,,,,,,,,,,
0.339912281,0.399632306,0.480017667,0.238410777,0.944128508,0.281674992,0.76956576,0.546422725,0.662614113,0.00597909,0.008552506,0.442129868,0.656450971,0.592179194,0.282986813,0.055099077,0.087446167,0.155537489,0.152787057,0.298718917,0.248948082,0.502087533,0.353938497,0.230873608,0.285229328,0.032333636,0.044998814,0.520397113,0.62435436,0.044542652,0.097633903,0.636621772,0.075387139,0.570765938,0.034431753,0.194470242,0.15760769,jazz,,,,,,,,,,,,,
0.245614035,0.23193239,0.398159319,0.10596934,0.769897932,0.181629231,0.817731412,0.23953619,0.87654371,0.003724565,0.008724232,0.367743922,0.722331303,0.400914941,0.249399766,0.040433711,0.067110622,0.156819956,0.246094841,0.327608029,0.450134752,0.622890169,0.368828292,0.201098338,0.498261918,0.01985665,0.023056514,0.847437873,0.717302121,0.071997732,0.093013662,0.633715941,0.06065928,0.550807306,0.008556969,0.2142914,0.177294043,jazz,,,,,,,,,,,,,
0.245614035,0.313580458,0.487713774,0.100055259,0.785616159,0.40398964,0.680748214,0.529585021,0.676585373,0.052566887,0.047414474,0.638603067,0.315499584,0.421456745,0.232615752,0.209847329,0.173310701,0.367023811,0.229209799,0.460322607,0.225281464,0.661040159,0.626120351,0.450001365,0.328555389,0.161609521,0.184507996,0.753177149,0.497491039,0.231051755,0.146757441,0.634556914,0.263115932,0.579021465,0.131128045,0.099105792,0.095913577,jazz,,,,,,,,,,,,,
0.339912281,0.416064532,0.49284284,0.193703775,0.753980176,0.249185065,0.78380669,0.386750719,0.783589424,0.051854918,0.044774301,0.515584404,0.547384613,0.419432597,0.183190795,0.2047957,0.15125281,0.046391745,0.07568917,0.119882139,0.263253581,0.69500451,0.298656054,0.048484193,0.127049627,0.120655437,0.127656692,0.458006139,0.651503376,0.039494762,0.03099543,0.633717157,0.273283329,0.549377289,0.064390397,0.043065248,0.042670212,jazz,,,,,,,,,,,,,
0.360411899,0.438938532,0.500569129,0.390115757,0.649197721,0.568124243,0.467758943,0.797480572,0.40217579,0.009791024,0.008683864,0.516873257,0.437244298,0.528958159,0.319958168,0.081553487,0.089891929,0.279626111,0.155464749,0.437523563,0.301555669,0.540047753,0.459688356,0.366939168,0.345477757,0.080821141,0.095080183,0.663064688,0.276830833,0.166021932,0.092283419,0.634386676,0.084438633,0.562238631,0.071746772,0.09249874,0.093574328,jazz,,,,,,,,,,,,,
0.534055728,0.584291761,0.548251058,0.231360855,0.731628326,0.399343516,0.618491183,0.622975203,0.594661094,0.065018822,0.044056028,0.586538361,0.282602952,0.471558118,0.284424988,0.236217983,0.192934136,0.29891736,0.146732023,0.456710212,0.299403398,0.471917676,0.157859843,0.347516084,0.262536335,0.209218674,0.231627704,0.615736537,0.422657765,0.181149176,0.106833311,0.616031025,0.288868587,0.466204099,0.129235928,0.07108552,0.061554459,jazz,,,,,,,,,,,,,
0.575657895,0.635711944,0.494275034,0.216232036,0.665061265,0.387689134,0.653365705,0.543296587,0.665232648,0.183008057,0.152412261,0.72446289,0.21085237,0.369677706,0.22013667,0.400700829,0.310755809,0.284640286,0.251909573,0.463846497,0.45803999,0.431748198,0.110107639,0.342421658,0.462217764,0.346947281,0.373090973,0.48762197,0.558217599,0.170517755,0.111809854,0.627518182,0.511457551,0.460704717,0.167913369,0.031443203,0.021449421,jazz,,,,,,,,,,,,,
0.738866397,0.838656348,0.513595492,0.155110314,0.717462231,0.371219715,0.681754703,0.542893027,0.665569851,0.016947096,0.013474405,0.578535271,0.465527035,0.492474947,0.170297407,0.114858372,0.08678056,0.20251539,0.126267787,0.312809372,0.208354538,0.678894705,0.357139879,0.247691054,0.243516299,0.088473009,0.094812838,0.693665936,0.45646361,0.133448793,0.080331932,0.634707695,0.146387939,0.574890184,0.047699847,0.059781888,0.050768649,jazz,,,,,,,,,,,,,
0.434210527,0.495703108,0.463734604,0.174539973,0.676268922,0.589115555,0.42607147,0.746809131,0.46504145,0.181065927,0.107247522,0.703777025,0.226134605,0.461142131,0.238443885,0.429211498,0.231342614,0.26116347,0.154884423,0.366053441,0.179216253,0.576945636,0.226609307,0.279797999,0.224255591,0.369114721,0.38577976,0.651055535,0.292006672,0.263419191,0.151855488,0.625586839,0.537988079,0.467910148,0.176915463,0.009313556,0.013452106,jazz,,,,,,,,,,,,,
0.303643725,0.35908618,0.471101902,0.26693637,0.712495162,0.225225477,0.647208154,0.403840774,0.7717563,0.10120108,0.08164301,0.531054875,0.266908596,0.467389081,0.292057914,0.289393633,0.319196455,0.301001263,0.178301849,0.447891737,0.429918382,0.57459301,0.239504795,0.33176988,0.352842515,0.241373558,0.277794109,0.829893352,0.620842753,0.185832768,0.129327369,0.633792791,0.406713588,0.549122205,0.101569774,0.117175684,0.135365918,jazz,,,,,,,,,,,,,
0.811403509,0.883606254,0.487874298,0.199762626,0.823463516,0.314059376,0.67967163,0.406833974,0.76965906,0.021542855,0.029873139,0.507283893,0.487284305,0.48038366,0.145976833,0.123127372,0.200175351,0.425632248,0.597234306,0.72636917,0.446164047,0.453953398,0.34908885,0.539501516,0.78244776,0.061589782,0.076787031,0.925685297,0.519509691,0.212623454,0.445331905,0.633255814,0.194240715,0.539721351,0.031675186,0.172101786,0.213651447,jazz,,,,,,,,,,,,,
0.222039474,0.294155372,0.484677718,0.19152876,0.741244461,0.372648614,0.6281611,0.644625325,0.573960487,0.107563102,0.161056534,0.55699252,0.214315812,0.545023509,0.417440174,0.287133011,0.388953459,0.500163669,0.295669828,0.651034255,0.459456724,0.535309827,0.220359167,0.55578019,0.49494207,0.227379741,0.268744853,0.591503188,0.498432564,0.293247833,0.189951997,0.63390758,0.389420288,0.549191774,0.173217343,0.088518587,0.074790363,jazz,,,,,,,,,,,,,
0.287524366,0.367850984,0.487713774,0.229677425,0.786529412,0.340429046,0.70445513,0.537412234,0.670130898,0.083551263,0.096576345,0.660158219,0.336024025,0.471020616,0.3351967,0.257219513,0.267800993,0.221815063,0.201251966,0.378606468,0.392878495,0.428006792,0.177257124,0.249701208,0.377895327,0.19954708,0.223995177,0.410035247,0.479182418,0.12143001,0.087018996,0.537381697,0.339164811,0.412806722,0.124086119,0.07681694,0.060349716,jazz,,,,,,,,,,,,,
0.321052632,0.3459461,0.498287749,0.195849031,0.888225696,0.503675856,0.604845952,0.775197922,0.430706975,0.038455059,0.04308151,0.548590851,0.405691551,0.470893657,0.286899837,0.162061186,0.217458401,0.291781719,0.190797286,0.447133128,0.297753802,0.625332234,0.547391299,0.385506309,0.352999275,0.118768478,0.149103379,0.545779217,0.350597137,0.165662114,0.125914864,0.633790359,0.20177308,0.550374436,0.122131751,0.108737761,0.135524902,jazz,,,,,,,,,,,,,
0.222039474,0.266891844,0.442102289,0.316533986,0.769707042,0.315194757,0.746267008,0.613144156,0.603829623,0.025182611,0.025006813,0.601706908,0.374082259,0.522486284,0.320980814,0.139026473,0.12259884,0.340359988,0.277371953,0.510312878,0.304307309,0.64647671,0.557284432,0.455056156,0.418388335,0.111404456,0.125090836,0.637351044,0.509315247,0.144046225,0.175613128,0.633776011,0.170175457,0.550258489,0.078459275,0.059304269,0.07816261,jazz,,,,,,,,,,,,,
0.360411899,0.40100047,0.482411273,0.268869398,0.772192959,0.512950228,0.529536671,0.695591553,0.522174727,0.008435661,0.007062308,0.446671628,0.38046885,0.533328431,0.23766741,0.078453836,0.071439714,0.430844819,0.191615226,0.521200372,0.213508472,0.59990502,0.524119693,0.496282161,0.29861417,0.080750656,0.08892199,0.353602275,0.235428571,0.307103025,0.155478157,0.633767742,0.068027403,0.548998528,0.077581906,0.013452915,0.021703831,jazz,,,,,,,,,,,,,
0.287524366,0.355551755,0.517706983,0.060759758,0.829999817,0.148926521,0.800430675,0.246083153,0.872720984,0.008079703,0.008392854,0.347745063,0.723531374,0.403132372,0.181247531,0.068410765,0.090476669,0.206272921,0.339226143,0.283582513,0.523394407,0.819891067,0.410715532,0.237388229,0.525569065,0.030446167,0.037722303,0.134111271,0.842912526,0.145940862,0.292668907,0.633723237,0.101765811,0.550451735,0.009623356,0.195823494,0.124328988,jazz,,,,,,,,,,,,,
0.339912281,0.393404307,0.484891901,0.523399374,0.629411009,0.588189886,0.537356459,0.789321363,0.412797496,0.034999744,0.025749779,0.656324405,0.165553464,0.542718326,0.233968931,0.175387933,0.137316815,0.730338321,0.402419795,0.861272029,0.303505416,0.322193897,0.164172992,0.817797527,0.398239215,0.176323398,0.197534003,0.541360295,0.329509134,0.505856357,0.333578154,0.633843862,0.188662495,0.551255636,0.133853623,0.024358532,0.031579663,jazz,,,,,,,,,,,,,
0.360411899,0.362193054,0.494270019,0.320674088,0.775653563,0.208077737,0.730623188,0.347693561,0.809764116,0.034407151,0.032485465,0.510648121,0.615867041,0.508068936,0.325843303,0.150136094,0.225595087,0.067118589,0.196265973,0.053465382,0.205759981,0.701661897,0.299654871,0.101535867,0.258063995,0.115247801,0.176409701,0.64529455,0.710859192,0.044926357,0.090379691,0.633868328,0.221555267,0.550420815,0.081434399,0.408682039,0.405495164,jazz,,,,,,,,,,,,,
0.303643725,0.342183648,0.455539442,0.261422329,0.732170017,0.578366814,0.490220726,0.814072171,0.37990464,0.035570702,0.033810932,0.600105987,0.327318817,0.455919397,0.269910306,0.167426859,0.181532028,0.324855639,0.164407137,0.463383037,0.28925049,0.612760873,0.582551424,0.411391501,0.343230377,0.152033888,0.172616365,0.681124372,0.280476578,0.218205842,0.124101755,0.634286966,0.20655906,0.562340973,0.107853934,0.046567782,0.043354249,jazz,,,,,,,,,,,,,
0.303643725,0.372753574,0.480022756,0.466731525,0.644924745,0.607834335,0.479454999,0.836420968,0.348328622,0.013344344,0.010081164,0.597318012,0.2254699,0.375718141,0.306639046,0.107590491,0.10735761,0.862827432,0.613639311,0.930818085,0.36333318,0.244342589,0.054977787,0.919173758,0.522267738,0.112389791,0.143839316,0.579239162,0.274112205,0.731419784,0.607608608,0.628546586,0.097083332,0.492560626,0.112839223,0.043542866,0.048364971,jazz,,,,,,,,,,,,,
0.46398892,0.533769436,0.491996273,0.257919648,0.799911974,0.320590955,0.720898922,0.54356278,0.665010118,0.014113278,0.016011832,0.526150792,0.472153286,0.489531911,0.363995776,0.099184198,0.11787744,0.337315421,0.380086827,0.453993442,0.436420451,0.731349017,0.509971305,0.411108987,0.535900714,0.074760109,0.092337919,0.487352735,0.541980721,0.221480026,0.241639805,0.633880866,0.130691646,0.550328057,0.054809239,0.052856423,0.05423996,jazz,,,,,,,,,,,,,
0.15131579,0.184046632,0.478283015,0,0.648655511,0.189436593,0.808982188,0.275160332,0.855414785,0.0893877,0.090726191,0.551774077,0.484012263,0.507549437,0.257236272,0.264972346,0.261683441,0.121396634,0.1579419,0.200618697,0.238898948,0.873377596,0.350089309,0.137265981,0.296040635,0.150566373,0.17472173,0.840994961,0.604588965,0.103004694,0.099569984,0.633836566,0.376270476,0.550459464,0.076649022,0.059781888,0.055894485,jazz,,,,,,,,,,,,,
0.303643725,0.375119358,0.484415104,0.131735485,0.83086043,0.474048104,0.498359498,0.703800151,0.513390123,0.127870897,0.111024362,0.602431246,0.345553856,0.398542191,0.308008633,0.34020319,0.206072655,0.202743106,0.214796677,0.255897392,0.283081875,0.428098128,0.19841164,0.262415377,0.35396366,0.267521125,0.275536504,0.620551627,0.365646689,0.131398882,0.111999573,0.570666071,0.404639251,0.43179843,0.188097949,0.049035476,0.042421235,jazz,,,,,,,,,,,,,
0.182748538,0.255433466,0.501148361,0.188431487,0.755061538,0.359534326,0.630417535,0.527021814,0.678684111,0.060778116,0.050949448,0.553067437,0.50697325,0.407484029,0.22361127,0.220331485,0.197685301,0.077976645,0.081797865,0.117464908,0.083612942,0.482073617,0.201665076,0.111349282,0.189955547,0.166290992,0.184992222,0.662804453,0.480501832,0.063580104,0.029587055,0.588312343,0.280187075,0.477485464,0.105551633,0.112001486,0.099519229,jazz,,,,,,,,,,,,,
0.534055728,0.643749911,0.503771742,0.484290818,0.662056871,0.487448068,0.546781249,0.71923113,0.496507644,0.228411888,0.167640127,0.897981987,0.078622605,0.477674316,0.21126771,0.473920143,0.18106678,0.495679023,0.222097911,0.712958782,0.293719888,0.273428721,0.04982686,0.636718909,0.37291062,0.446131869,0.455167978,0.579176199,0.314535945,0.235500349,0.134982757,0.631760157,0.515930344,0.44000781,0.310001338,0.038050256,0.040529443,jazz,,,,,,,,,,,,,
0.46398892,0.525147149,0.518933547,0.346745357,0.933201275,0.450121228,0.694835167,0.565451474,0.646425203,0.020876268,0.033839117,0.527244628,0.590707416,0.5046064,0.31554989,0.101226887,0.194379854,0.330235133,0.463703658,0.701905195,0.659274903,0.226272641,0.139831765,0.451643936,0.895962474,0.05728992,0.095540419,0.469963491,0.3116928,0.083570102,0.13831052,0.633282565,0.157929171,0.538970553,0.060705763,0.179345663,0.149311321,jazz,,,,,,,,,,,,,
0.303643725,0.371755954,0.512780145,0.153921799,0.758028529,0.68299056,0.32814332,0.822341651,0.368443682,0.048389407,0.051338948,0.650877486,0.454832581,0.477768286,0.609755143,0.194942684,0.230753406,0.191682237,0.176514541,0.209745601,0.121625373,0.503808637,0.426589696,0.249028006,0.256248228,0.161331436,0.19292428,0.619764032,0.246999707,0.216612793,0.166871309,0.62997889,0.243090618,0.471015758,0.137563885,0.072359169,0.090728385,jazz,,,,,,,,,,,,,
0.38277512,0.451708068,0.477371289,0.327036834,0.766459422,0.644661471,0.443320657,0.876804454,0.285701558,0.025898277,0.020436249,0.604902129,0.345472387,0.533080588,0.299791117,0.144357037,0.144262127,0.313614399,0.138824233,0.445645624,0.270404226,0.56366728,0.560503103,0.386301338,0.302236915,0.141375471,0.161572182,0.685227512,0.231998517,0.205031464,0.114755466,0.634124024,0.153768484,0.563189708,0.116048112,0.036617401,0.044330866,jazz,,,,,,,,,,,,,
0.38277512,0.46553223,0.499054742,0.283267494,0.760153775,0.365528965,0.708448618,0.664958761,0.553841014,0.032897686,0.033886035,0.603586249,0.364146368,0.539874724,0.261796001,0.159496998,0.151512166,0.332328293,0.226292835,0.504493921,0.344916375,0.721322517,0.54920814,0.445597721,0.42771344,0.121598515,0.135233985,0.64344044,0.457257619,0.164728981,0.137832167,0.633773822,0.20838002,0.550273949,0.074553484,0.07681694,0.056559453,jazz,,,,,,,,,,,,,
0.46398892,0.449855345,0.422231716,0.31734511,0.706201577,0.622020544,0.414154952,0.777788387,0.427465643,0.004301898,0.003622022,0.379983955,0.630690722,0.513781809,0.32136947,0.044638102,0.077684394,0.180208474,0.27845086,0.303789445,0.496295693,0.359970114,0.161569382,0.209583203,0.429771668,0.046251216,0.074825724,0.441789254,0.23430791,0.148643221,0.16051323,0.635466468,0.047564742,0.56995964,0.043865934,0.175843129,0.217003035,jazz,,,,,,,,,,,,,
0.434210527,0.50469594,0.530629129,0.054360709,0.678095905,0.380415454,0.605870394,0.532841201,0.67390865,0.014363798,0.023623346,0.276881393,0.633356219,0.407859768,0.292083157,0.086629857,0.173938535,0.155623402,0.19342521,0.14549992,0.216214824,0.719357981,0.3940467,0.160103385,0.236827998,0.051770615,0.074918853,0.67951764,0.504789958,0.17088021,0.168226431,0.636013659,0.147162434,0.557246248,0.02699406,0.180141693,0.138609752,jazz,,,,,,,,,,,,,
0.109182531,0.151068166,0.455888128,0.220695991,0.856128644,0.171668077,0.80257235,0.238403727,0.87720224,0.016548438,0.030158954,0.525997314,0.540678063,0.510190113,0.133309012,0.101363748,0.1546464,0.314959067,0.358526279,0.607724964,0.388860268,0.50513319,0.341322916,0.397971572,0.570366106,0.052957161,0.06677865,0.351621459,0.703799741,0.162314772,0.316430533,0.633297157,0.156819553,0.540149274,0.021047247,0.223604957,0.245100466,jazz,,,,,,,,,,,,,
0.40726817,0.486125957,0.50247268,0.428821308,0.727623864,0.721470381,0.362468427,0.873761192,0.290713193,0.166401512,0.104946697,0.819964036,0.079059962,0.5338527,0.201657307,0.400665775,0.243888113,0.494501361,0.177029603,0.68550109,0.238527342,0.239764317,0.075278172,0.605971784,0.28862791,0.440482029,0.46389739,0.620514806,0.185320698,0.3046224,0.150505913,0.631028039,0.411235782,0.433985738,0.300279619,0.027463051,0.031119684,jazz,,,,,,,,,,,,,
0.191729323,0.218478772,0.426865542,0.230040729,0.765447852,0.464964621,0.495749682,0.700553638,0.516880305,0.081198094,0.08953094,0.495497029,0.393841909,0.494281979,0.308589786,0.239115855,0.359501296,0.200303942,0.20765779,0.249147807,0.131967008,0.591830347,0.441002507,0.255106778,0.332257153,0.20633819,0.26745529,0.493460521,0.386083768,0.156123232,0.1392815,0.608649727,0.308193447,0.500269809,0.182167692,0.117414493,0.116818586,jazz,,,,,,,,,,,,,
0.174253201,0.217409894,0.447010389,0.379519476,0.776475254,0.60318376,0.471826969,0.826019283,0.363264675,0.020834537,0.014693658,0.566487856,0.34358017,0.515849568,0.277759238,0.123724012,0.130072988,0.365212765,0.250619693,0.477357674,0.268728383,0.565279331,0.558678371,0.442982631,0.357502131,0.126756664,0.145507957,0.613894396,0.291972589,0.284022484,0.230073725,0.611160412,0.140017374,0.468765375,0.095216766,0.141136201,0.152245197,jazz,,,,,,,,,,,,,
0.287524366,0.294582924,0.446564179,0.126546078,0.792492294,0.244510139,0.739692369,0.426436057,0.755737063,0.052920876,0.068675448,0.463140671,0.428139262,0.523547994,0.176712848,0.186332721,0.266902948,0.209169794,0.194311553,0.335279834,0.261660677,0.581493664,0.233227007,0.231539458,0.291311633,0.123926025,0.146407064,0.674040049,0.586389459,0.15878379,0.182789515,0.528377404,0.279769162,0.506350783,0.063197432,0.135643591,0.126119619,jazz,,,,,,,,,,,,,
0.137844612,0.174996793,0.448879422,0.051433286,0.77950632,0.208001533,0.728809462,0.311390179,0.833071765,0.066452337,0.072482862,0.500973147,0.52182098,0.587849863,0.293934995,0.225563229,0.268906513,0.155153523,0.155693088,0.175116285,0.194025838,0.842765714,0.499691578,0.152491267,0.252818204,0.124676003,0.150223767,0.435401204,0.662979497,0.170517404,0.122535401,0.633841187,0.31994752,0.550799577,0.100066132,0.112081089,0.114705818,jazz,,,,,,,,,,,,,
0.23344652,0.306226574,0.533857172,0.305959333,0.703342721,0.70178004,0.260791306,0.883673771,0.274188611,0.039032958,0.031967862,0.488146285,0.384913035,0.467323246,0.439549023,0.188783217,0.207409957,0.235829268,0.268022431,0.196800123,0.181086985,0.510738055,0.470250115,0.240676521,0.271104548,0.200981079,0.234266908,0.300439187,0.275247527,0.307613637,0.306455551,0.63676392,0.171306032,0.582047613,0.194978407,0.042746836,0.052484937,jazz,,,,,,,,,,,,,
0.321052632,0.380962561,0.478655307,0.247601628,0.700398571,0.470829453,0.556388683,0.754300365,0.456183999,0.146683853,0.154881003,0.64102676,0.092630021,0.467454406,0.25544176,0.359094336,0.383309571,0.603343509,0.296559516,0.749207619,0.393970005,0.453177521,0.184820622,0.687073473,0.467679672,0.328622952,0.361904932,0.674677591,0.361942128,0.414306082,0.232214713,0.633530625,0.459369218,0.549717402,0.200331969,0.032478043,0.047491023,jazz,,,,,,,,,,,,,
0.287524366,0.325637408,0.457230763,0.284246833,0.752727665,0.538387039,0.512544436,0.765252373,0.442977597,0.101772377,0.077779163,0.670168373,0.266804496,0.442051682,0.470404742,0.316107188,0.25095913,0.31940111,0.276260228,0.368953839,0.127233222,0.474833207,0.195892946,0.365417375,0.247313548,0.295744108,0.326171839,0.703926176,0.313152695,0.228622617,0.252591963,0.629892361,0.346843164,0.550374436,0.236714753,0.035184546,0.021180826,jazz,,,,,,,,,,,,,
0.23344652,0.306212322,0.533823928,0.305979454,0.703370966,0.701796993,0.260795536,0.884090939,0.273480199,0.039033247,0.031966691,0.492303015,0.360775195,0.469017346,0.44429836,0.188790918,0.207407037,0.252368154,0.269376983,0.261220344,0.184282745,0.346204814,0.202313368,0.248757045,0.273761292,0.200380804,0.233656544,0.300438421,0.275262826,0.307998836,0.305793369,0.636824622,0.171289885,0.582471748,0.195013274,0.042746836,0.052484937,jazz,,,,,,,,,,,,,
1,0.964983539,0.46673648,0.120135435,0.705520421,0.443623347,0.557095895,0.584805954,0.629500866,0.008618433,0.010153955,0.419560792,0.489526247,0.466518105,0.186557535,0.091009007,0.135008176,0.618105195,0.780900076,0.74081831,0.340762886,0.546427162,0.418336237,0.670538541,0.710955798,0.043995888,0.053659681,0.428775313,0.403905733,0.513109432,0.760425575,0.632942091,0.135966174,0.541152141,0.030042034,0.321198291,0.343777433,jazz,,,,,,,,,,,,,
0.182748538,0.255461969,0.501222449,0.188433177,0.755099577,0.359528817,0.630436128,0.527042765,0.678666983,0.060779343,0.050950709,0.552104736,0.511952963,0.404647135,0.224408305,0.220334052,0.197688964,0.070900281,0.083232694,0.07901519,0.07995174,0.601749825,0.231679043,0.108386563,0.189059351,0.166430548,0.185133975,0.662769942,0.480521543,0.063371081,0.029812376,0.588172846,0.280189893,0.477366425,0.105557405,0.108658158,0.094071475,jazz,,,,,,,,,,,,,
0.40726817,0.490073681,0.494628635,0.408207232,0.733389145,0.568108521,0.543076343,0.788278449,0.414140275,0.25046432,0.20265131,0.841604901,0.044877783,0.543546771,0.242428248,0.491116878,0.300810385,0.622556109,0.260332599,0.81862517,0.202136503,0.309228217,0.09932439,0.770842894,0.310287863,0.467878344,0.495372294,0.3835758,0.297315477,0.367856971,0.228226585,0.632365715,0.561115088,0.450648915,0.294159089,0.03422931,0.035371155,jazz,,,,,,,,,,,,,
0.46398892,0.546253937,0.496602467,0.252107223,0.843680505,0.379841291,0.725325215,0.630828169,0.587235165,0.012248,0.017995176,0.496112376,0.536727274,0.614311055,0.297284839,0.085388101,0.113936436,0.238588775,0.259834732,0.427373931,0.415758666,0.649979044,0.427161768,0.331307776,0.492801038,0.052857371,0.062507145,0.718333053,0.456456931,0.096792255,0.101642636,0.633850915,0.116981878,0.550513573,0.043210395,0.090349457,0.103213906,jazz,,,,,,,,,,,,,
0.46398892,0.483147348,0.471081861,0.336632506,0.609602652,0.437898721,0.597010283,0.611036596,0.605777043,0.013235684,0.008855084,0.585628005,0.203393425,0.334997163,0.230680852,0.120092915,0.111205111,0.922493128,0.390986463,0.889309993,0.213680981,0.450032847,0.207465558,0.946957778,0.344802272,0.105901492,0.118245184,0.703210558,0.423330358,0.94862829,0.500251263,0.632090904,0.138985486,0.537138817,0.085734261,0.094011198,0.044910708,jazz,,,,,,,,,,,,,
